Root ID,Top in/out region,Community labels,Predicted NT type,Predicted NT confidence,Verified NT type,Verified Neuropeptide,Body Part,Function,Flow,Super Class,Class,Sub Class,Hemilineage,Nerve,Soma side,Primary Cell Type,Alternative Cell Type(s),Cable length (nm),Surface area (nm^2),Volume (nm^3)
110402,g46342,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T5a,T5a,,,
110403,g21218,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T4b,T4b,,,
110404,g,"statusLabel: Prelim Roughly traced,supertype: 25872",,,,,,,,cb_intrinsic,ALLN,,ALl1_dorsal,,right,CB2845,CB2845,,,
110406,g26518,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5c,T5c,,,
110407,g14326,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
110408,g10694,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,L3,L3,,,
110409,g13918,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,T3,T3,,,
110410,g10851,statusLabel: Reviewed,ACH,0.95,,,,,,ol_intrinsic,,,,,left,Tm2,Tm2,,,
110411,g22003,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T4d,T4d,,,
110412,g13918,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,T3,T3,,,
110413,g13882,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4a,T4a,,,
110414,g,"flywireType: SLP028c,statusLabel: Prelim Roughly traced,supertype: 14798",GLUT,0.87,,,,,,cb_intrinsic,,,SLPal1,,left,SLP028,SLP028,,,
110415,g12847,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,TmY10,TmY10,,,
110416,g35506,"flywireType: LCe02,hemibrainType: LC25,LC26,LC26,LC25,LC24,statusLabel: Roughly traced",ACH,0.86,,,,,,visual_projection,,,,,right,LC30,LC30,,,
110419,g13421,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm3,Tm3,,,
110420,g21218,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T4b,T4b,,,
110421,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110422,g29294,"flywireType: CB0938,statusLabel: Roughly traced,supertype: 27595",ACH,0.93,,,,,,cb_intrinsic,,,SLPal2,,left,LHAD1i2_b,LHAD1i2_b,,,
110424,g15627,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
110429,g110429,"flywireType: AN_AVLP_51,mancBodyid: 25788,statusLabel: Prelim Roughly traced",ACH,0.95,,,,,,ascending_neuron,,BA,10B,,right,AN10B045,AN10B045,,,
110430,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110431,g57936,"flywireType: CB3726,statusLabel: Roughly traced,supertype: 35923",GLUT,0.58,,,,,,cb_intrinsic,,,VLPl4_dorsal,,left,LHAV4e7_b,LHAV4e7_b,,,
110432,g22003,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T4d,T4d,,,
110433,g14326,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
110436,g16250,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
110437,g21218,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4b,T4b,,,
110438,g110438,"flywireType: CB3424,CB3107,statusLabel: Roughly traced,supertype: 13804",ACH,0.84,,,,,,cb_intrinsic,,,LHp2,,left,,,,,
110439,g14631,"flywireType: PFNp,statusLabel: Prelim Roughly traced,supertype: 14631",ACH,0.9,,,,,,cb_intrinsic,CX,,DM2_CX_p,,left,PFNp_c,PFNp_c,,,
110440,g11230,"flywireType: Sm04,statusLabel: Roughly traced",,,,,,,,ol_intrinsic,,,,,right,Mi17,Mi17,,,
110441,g46342,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5a,T5a,,,
110442,g26518,statusLabel: Roughly traced,ACH,0.95,,,,,,ol_intrinsic,,,,,right,T5c,T5c,,,
110445,g10694,statusLabel: Prelim Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,left,L3,L3,,,
110446,g14760,"flywireType: Tm21,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm6,Tm6,,,
110448,g110448,"flywireType: MBON25,MBON34,instance: MBON25-like(y1y2),statusLabel: Prelim Roughly traced,supertype: 25975",GLUT,0.81,,,,,,cb_intrinsic,MBON,,SMPad3,,left,MBON25-like,MBON25-like,,,
110449,g11230,"flywireType: Sm04,statusLabel: Roughly traced",,,,,,,,ol_intrinsic,,,,,right,Mi17,Mi17,,,
110451,g65000,"flywireType: FB7D,hemibrainType: FB7D,statusLabel: Prelim Roughly traced,supertype: 31585",GLUT,0.82,,,,,,cb_intrinsic,CX,,DM6_dorso_medial,,left,FB7D_b,FB7D_b,,,
110452,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.94,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110453,g26518,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5c,T5c,,,
110454,g22003,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T4d,T4d,,,
110460,g17948,statusLabel: Roughly traced,,,,,,,,ol_intrinsic,,,,,right,Mi13,Mi13,,,
110461,g17463,"flywireType: Dm3q,statusLabel: Roughly traced",GLUT,0.87,,,,,,ol_intrinsic,,,,,right,Dm3b,Dm3b,,,
110463,g,statusLabel: RT Hard to trace,ACH,0.89,,,,,,cb_sensory,mechanosensory,wind_gravity,,,left,JO-unclear,JO-unclear,,,
110464,g16250,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
110465,g21321,"flywireType: Sm05,statusLabel: Roughly traced",GABA,0.88,,,,,,ol_intrinsic,,,,,right,Mi16,Mi16,,,
110466,g13882,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4a,T4a,,,
110467,g26518,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5c,T5c,,,
110468,g22003,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4d,T4d,,,
110469,g24740,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5d,T5d,,,
110470,g15627,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
110471,g14735,"flywireType: Tm25,statusLabel: Reviewed",ACH,0.96,,,,,,ol_intrinsic,,,,,left,Tm12,Tm12,,,
110472,g46342,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5a,T5a,,,
110473,g16250,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
110474,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110475,g46342,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5a,T5a,,,
110477,g31807,"flywireType: MeTu4a,statusLabel: Prelim Roughly traced",ACH,0.87,,,,,,visual_projection,,,,,left,MeTu4e,MeTu4e,,,
110478,g46342,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5a,T5a,,,
110479,g13882,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4a,T4a,,,
110480,g14760,"flywireType: Tm21,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm6,Tm6,,,
110481,g12245,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,T2a,T2a,,,
110482,g21218,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4b,T4b,,,
110483,g21218,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T4b,T4b,,,
110484,g13918,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T3,T3,,,
110486,g26518,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,T5c,T5c,,,
110487,g12709,statusLabel: Prelim Roughly traced,GLUT,0.83,,,,,,ol_intrinsic,,,,,left,TmY5a,TmY5a,,,
110488,g13918,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
110489,g24233,"flywireType: Dm3v,statusLabel: Roughly traced",GLUT,0.86,,,,,,ol_intrinsic,,,,,right,Dm3c,Dm3c,,,
110490,g10694,statusLabel: Roughly traced,,,,,,,,ol_intrinsic,,,,,right,L3,L3,,,
110491,g12709,statusLabel: Prelim Roughly traced,GLUT,0.8,,,,,,ol_intrinsic,,,,,left,TmY5a,TmY5a,,,
110494,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110495,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110497,g14760,"flywireType: Tm21,statusLabel: Roughly traced",ACH,0.95,,,,,,ol_intrinsic,,,,,right,Tm6,Tm6,,,
110498,g16122,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4c,T4c,,,
110499,g13421,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm3,Tm3,,,
110500,g14326,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
110501,g18363,"flywireType: yDm8,statusLabel: Roughly traced",GLUT,0.59,,,,,,ol_intrinsic,,,,,right,Dm8a,Dm8a,,,
110502,g,"statusLabel: Prelim Roughly traced,supertype: 25855",ACH,0.94,,,,,,cb_intrinsic,,,DM6_central1,,right,CB1493,CB1493,,,
110503,g39023,"flywireType: CB1032,hemibrainType: SLP283,SLP284,instance: SLP283,SLP284,statusLabel: Roughly traced,supertype: 37102",GLUT,0.69,,,,,,cb_intrinsic,,,SLPpm1,,right,SLP283,"SLP283,SLP284",,,
110505,g14326,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
110506,g17948,statusLabel: Roughly traced,GLUT,0.82,,,,,,ol_intrinsic,,,,,right,Mi13,Mi13,,,
110508,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110509,g,"statusLabel: Prelim Roughly traced,supertype: 27387",ACH,0.92,,,,,,cb_intrinsic,,,SMPpv2_dorsal,,left,SMP262,SMP262,,,
110510,g14760,"flywireType: Tm21,statusLabel: Reviewed",ACH,0.96,,,,,,ol_intrinsic,,,,,left,Tm6,Tm6,,,
110511,g10350,statusLabel: Prelim Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,left,L2,L2,,,
110512,g14326,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
110513,g11766,"flywireType: Tm5f,statusLabel: Reviewed",ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm5Y,Tm5Y,,,
110514,g16250,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm9,Tm9,,,
110515,g11461,statusLabel: Roughly traced,GLUT,0.74,,,,,,ol_intrinsic,,,,,right,Mi9,Mi9,,,
110517,g17497,"flywireType: Tm27,statusLabel: Reviewed",ACH,0.97,,,,,,ol_intrinsic,,,,,left,TmY18,TmY18,,,
110518,g10694,statusLabel: Prelim Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,left,L3,L3,,,
110521,g39038,statusLabel: Roughly traced,GLUT,0.75,,,,,,ol_intrinsic,,,,,right,Dm16,Dm16,,,
110522,g14326,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
110523,g16342,"flywireType: Tm7,statusLabel: Reviewed",ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm39,Tm39,,,
110525,g,"mancBodyid: 177539,statusLabel: Prelim Roughly traced",ACH,0.95,,,,,,sensory_ascending,mechanosensory_proprioceptive,haltere,,,right,SApp,SApp,,,
110526,g12463,statusLabel: Reviewed,GABA,0.87,,,,,,ol_intrinsic,,,,,left,C3,C3,,,
110528,g110528,"statusLabel: Prelim Roughly traced,supertype: 71719",GABA,0.7,,,,,,cb_intrinsic,ALPN,,ALv1,,right,M_vPNml86,M_vPNml86,,,
110529,g14760,"flywireType: Tm21,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm6,Tm6,,,
110530,g15115,"flywireType: Dm3p,statusLabel: Reviewed",GLUT,0.86,,,,,,ol_intrinsic,,,,,left,Dm3a,Dm3a,,,
110531,g13882,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4a,T4a,,,
110533,g11139,"flywireType: R1-6,statusLabel: Reviewed",HIST,0.98,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
110534,g46342,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T5a,T5a,,,
110535,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110536,g13882,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4a,T4a,,,
110537,g16250,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,Tm9,Tm9,,,
110539,g19137,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Mi10,Mi10,,,
110541,g24740,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,T5d,T5d,,,
110542,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110544,g11862,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.78,,,,,,cb_intrinsic,Kenyon_Cell,,MBp3,,left,KCab-s,KCab-s,,,
110546,g15529,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm4,Tm4,,,
110547,g14760,"flywireType: Tm21,statusLabel: Roughly traced",ACH,0.91,,,,,,ol_intrinsic,,,,,right,Tm6,Tm6,,,
110548,g24740,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5d,T5d,,,
110549,g14326,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5b,T5b,,,
110550,g24740,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5d,T5d,,,
110551,g17795,statusLabel: Roughly traced,ACH,0.95,,,,,,ol_intrinsic,,,,,right,Tm20,Tm20,,,
110553,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.96,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110554,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110555,g21218,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4b,T4b,,,
110557,g16250,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
110558,g24233,"flywireType: Dm3v,statusLabel: Roughly traced",GLUT,0.85,,,,,,ol_intrinsic,,,,,right,Dm3c,Dm3c,,,
110559,g14760,"flywireType: Tm21,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm6,Tm6,,,
110562,g11230,"flywireType: Sm04,statusLabel: Roughly traced",,,,,,,,ol_intrinsic,,,,,right,Mi17,Mi17,,,
110563,g16250,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,Tm9,Tm9,,,
110565,g11461,statusLabel: Roughly traced,GLUT,0.78,,,,,,ol_intrinsic,,,,,right,Mi9,Mi9,,,
110567,g15767,"flywireType: TmY9q__perp,statusLabel: Reviewed",ACH,0.97,,,,,,ol_intrinsic,,,,,left,TmY9a,TmY9a,,,
110569,g11461,statusLabel: Roughly traced,GLUT,0.76,,,,,,ol_intrinsic,,,,,right,Mi9,Mi9,,,
110570,g46342,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5a,T5a,,,
110571,g13979,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,Tm1,Tm1,,,
110573,g15115,"flywireType: Dm3p,statusLabel: Reviewed",,,,,,,,ol_intrinsic,,,,,left,Dm3a,Dm3a,,,
110574,g14292,"statusLabel: Roughly traced,supertype: 14292",DA,0.77,,,,,,cb_intrinsic,Kenyon_Cell,,MBp1,,left,KCg-m,KCg-m,,,
110575,g16354,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm5a,Tm5a,,,
110576,g15529,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm4,Tm4,,,
110580,g15767,"flywireType: TmY9q__perp,statusLabel: Reviewed",ACH,0.97,,,,,,ol_intrinsic,,,,,left,TmY9a,TmY9a,,,
110582,g16122,statusLabel: Roughly traced,ACH,0.95,,,,,,ol_intrinsic,,,,,right,T4c,T4c,,,
110583,g22003,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T4d,T4d,,,
110584,g13882,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T4a,T4a,,,
110586,g17127,statusLabel: Reviewed,ACH,0.95,,,,,,ol_intrinsic,,,,,left,Tm40,Tm40,,,
110588,g26518,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T5c,T5c,,,
110589,g10694,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L3,L3,,,
110590,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110591,g15529,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm4,Tm4,,,
110592,g11461,statusLabel: Reviewed,GLUT,0.69,,,,,,ol_intrinsic,,,,,left,Mi9,Mi9,,,
110594,g14326,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
110595,g17795,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,Tm20,Tm20,,,
110596,g21321,"flywireType: Sm05,statusLabel: Roughly traced",GABA,0.9,,,,,,ol_intrinsic,,,,,right,Mi16,Mi16,,,
110597,g26518,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5c,T5c,,,
110598,g12245,statusLabel: Reviewed,ACH,0.93,,,,,,ol_intrinsic,,,,,left,T2a,T2a,,,
110599,g11862,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.8,,,,,,cb_intrinsic,Kenyon_Cell,,MBp3,,right,KCab-s,KCab-s,,,
110601,g13918,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,T3,T3,,,
110602,g16342,"flywireType: Tm7,statusLabel: Reviewed",ACH,0.95,,,,,,ol_intrinsic,,,,,left,Tm39,Tm39,,,
110603,g13918,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
110604,g13882,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4a,T4a,,,
110605,g24740,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,T5d,T5d,,,
110608,g16122,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,T4c,T4c,,,
110609,g16250,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm9,Tm9,,,
110610,g30772,"flywireType: Li02,statusLabel: Roughly traced",ACH,0.9,,,,,,ol_intrinsic,,,,,right,Li23,Li23,,,
110612,g13918,statusLabel: Roughly traced,ACH,0.93,,,,,,ol_intrinsic,,,,,right,T3,T3,,,
110613,g25391,"flywireType: MTe02,statusLabel: Roughly traced",ACH,0.95,,,,,,visual_projection,,,,,right,MeVP2,MeVP2,,,
110614,g26518,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5c,T5c,,,
110616,g15115,"flywireType: Dm3p,statusLabel: Roughly traced",GLUT,0.84,,,,,,ol_intrinsic,,,,,right,Dm3a,Dm3a,,,
110617,g46342,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5a,T5a,,,
110619,g35103,"statusLabel: Roughly traced,supertype: 31696",GABA,0.82,,,,,,cb_intrinsic,,,MX3,,left,CB3748,CB3748,,,
110620,g15627,statusLabel: Roughly traced,,,,,,,,ol_intrinsic,,,,,right,C2,C2,,,
110621,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.96,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110623,g15627,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
110624,g78673,"flywireType: CB3194,statusLabel: Roughly traced,supertype: 35811",ACH,0.93,,,,,,cb_intrinsic,,,VLPd&p1_posterior,,right,LHPD2c2,LHPD2c2,,,
110627,g15627,statusLabel: Roughly traced,,,,,,,,ol_intrinsic,,,,,right,C2,C2,,,
110628,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110630,g13918,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,T3,T3,,,
110631,g26518,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5c,T5c,,,
110632,g24740,statusLabel: Roughly traced,ACH,0.92,,,,,,ol_intrinsic,,,,,right,T5d,T5d,,,
110633,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.96,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110636,g13882,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4a,T4a,,,
110638,g11062,statusLabel: Roughly traced,,,,,,,,ol_intrinsic,,,,,right,L4,L4,,,
110639,g14760,"flywireType: Tm21,statusLabel: Reviewed",ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm6,Tm6,,,
110640,g12463,statusLabel: Roughly traced,GABA,0.85,,,,,,ol_intrinsic,,,,,right,C3,C3,,,
110641,g16250,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
110644,g15963,"flywireType: Tm8a,statusLabel: Reviewed",ACH,0.96,,,,,,ol_intrinsic,,,,,left,Tm38,Tm38,,,
110645,g14999,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,L5,L5,,,
110646,g21218,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4b,T4b,,,
110647,g52696,"flywireType: Sm02,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,Cm1,Cm1,,,
110649,g17358,statusLabel: Prelim Roughly traced,GLUT,0.83,,,,,,ol_intrinsic,,,,,left,Mi14,Mi14,,,
110650,g14388,statusLabel: Roughly traced,GLUT,0.81,,,,,,ol_intrinsic,,,,,right,Dm15,Dm15,,,
110651,g14999,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,L5,L5,,,
110652,g14760,"flywireType: Tm21,statusLabel: Roughly traced",ACH,0.95,,,,,,ol_intrinsic,,,,,right,Tm6,Tm6,,,
110653,g94250,"instance: PAM05(B'2p),statusLabel: Roughly traced,supertype: 72601,synonyms: Cachero 2010: aDT-b; Yu 2010: aDT2",DA,0.9,,,,,,cb_intrinsic,DAN,,CREa1_dorsal,,right,PAM05,PAM05,,,
110657,g13882,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,T4a,T4a,,,
110658,g21218,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T4b,T4b,,,
110659,g45777,"flywireType: CB3401,CB3809,statusLabel: Roughly traced,supertype: 12006",GABA,0.58,,,,,,cb_intrinsic,,,TRdm,,right,GNG255,GNG255,,,
110660,g16354,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,Tm5a,Tm5a,,,
110661,g26518,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5c,T5c,,,
110662,g16250,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,Tm9,Tm9,,,
110663,g,"statusLabel: Prelim Roughly traced,supertype: 20345",ACH,0.95,,,,,,cb_intrinsic,,,LHa3,,left,CB4085,CB4085,,,
110665,g10851,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm2,Tm2,,,
110666,g46342,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5a,T5a,,,
110667,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110668,g22003,statusLabel: Reviewed,ACH,0.95,,,,,,ol_intrinsic,,,,,left,T4d,T4d,,,
110669,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
110670,g11461,statusLabel: Roughly traced,GLUT,0.66,,,,,,ol_intrinsic,,,,,right,Mi9,Mi9,,,
110673,g15529,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm4,Tm4,,,
110674,g11862,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.73,,,,,,cb_intrinsic,Kenyon_Cell,,MBp2,,right,KCab-s,KCab-s,,,
110675,g14760,"flywireType: Tm21,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,Tm6,Tm6,,,
110680,g14326,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
110681,g11139,"flywireType: R1-6,statusLabel: Reviewed",HIST,0.98,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
110682,g21218,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T4b,T4b,,,
110684,g46342,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5a,T5a,,,
110687,g46342,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5a,T5a,,,
110688,g16122,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T4c,T4c,,,
110689,g24695,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.77,,,,,,cb_intrinsic,Kenyon_Cell,,MBp4,,left,KCab-m,KCab-m,,,
110690,g52696,"flywireType: Sm02,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,Cm1,Cm1,,,
